AIRO_ID,Roll_No,Off_Name,Add_1,Add_2,Add_3,Add_4,County,Ethos,Island,DEIS,Gaeltacht,M_13_14,F_13_14,T_13_14,xcoord,ycoord,Long,Lat,Sex
1867,20181S,GAELSCOIL AN RAITHIN,DOORADOYLE ROAD,LIMERICK CITY,,,Limerick,CATHOLIC,N,N,N,119,146,265,156313.0,153864.0,-8.64534,52.6343,Mixed
1868,20184B,GALVONE NS,KENNEDY PARK,LIMERICK CITY,,,Limerick,CATHOLIC,N,Y,N,59,77,136,158504.0,155635.0,-8.6132,52.6504,Mixed
1869,20405O,St Mary's National School,Island Road,Limerick,,,Limerick,CATHOLIC,N,Y,N,48,50,98,157997.13,157767.54,-8.62096,52.6695,Mixed
1870,02007A,CROAGH NATIONAL SCHOOL,RATHKEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,38,38,76,140784.0,142873.0,-8.87274,52.5341,Mixed
1871,02358G,TEMPLEGLANTINE N S,TEMPLEGLANTINE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,39,50,89,119741.0,127640.0,-9.179160000000001,52.3945,Mixed
1872,02813E,S N SHEANAIN,FOYNES,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,62,66,128,125180.0,151360.0,-9.10459,52.6084,Mixed
1873,04466T,BALLYMARTIN N S,CROOM,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,42,50,92,155677.0,142435.0,-8.6532,52.5316,Mixed
1874,04469C,S N FIODHNACH,KILLMALLOCK,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,43,37,80,140551.0,126502.0,-8.87326,52.3869,Mixed
1875,06516S,KILDIMO NATIONAL SCHOOL,KILDIMO,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,77,98,175,145083.0,152484.0,-8.81098,52.6209,Mixed
1876,06539H,KNOCKEA NATIONAL SCHOOL,BALLYNEETY,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,109,97,206,161277.0,150650.0,-8.571639999999999,52.6058,Mixed
1877,07117J,S N LOCH GUIR,HOLY CROSS,KILLMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,15,24,39,165578.0,139394.0,-8.50698,52.5049,Mixed
1878,07222G,BANOGUE NATIONAL SCHOOL,CROOM,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,33,21,54,151950.0,136789.0,-8.707310000000001,52.4805,Mixed
1879,07317R,GLENGURT N S,TOORNAFULLA,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,31,43,74,120789.0,124047.0,-9.16291,52.3624,Mixed
1880,07857D,S N AILBHE,KILLINURE,LIMERICK,,,Limerick,CATHOLIC,N,N,N,93,63,156,170452.0,151440.0,-8.43627,52.6135,Mixed
1881,07900B,BALLYSTEEN N S,ASKEATON,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,15,13,28,135623.0,155446.0,-8.951239999999999,52.6465,Mixed
1882,08342V,BOHERMORE N S,BALLYSIMON,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,15,18,33,164471.0,151172.0,-8.52455,52.6107,Mixed
1883,08419H,ARDPATRICK N S,KILLMALLOCK,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,38,33,71,164676.0,121387.0,-8.518369999999999,52.343,Mixed
1884,08572P,BRUREE NATIONAL SCHOOL,BRUREE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,84,77,161,155860.0,130313.0,-8.6489,52.4226,Mixed
1885,08926B,ST NICHOLAS CHURCH OF IRELAND SCHOO,ADARE,CO LIMERICK,,,Limerick,CHURCH OF IRELAND,N,N,N,32,32,64,146823.0,146503.0,-8.78433,52.5673,Mixed
1886,09132P,CARNANE MXD N S,FEDAMORE,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,45,33,78,160640.0,146771.0,-8.58058,52.5709,Mixed
1887,09296W,OUR LADYS ABBEY,SCOIL NA GCAILINI,ADARE,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,0,126,126,146578.0,146252.0,-8.7879,52.565,Female
1888,09306W,CROOM NATIONAL SCHOOL,CROOM,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,78,69,147,151631.0,141256.0,-8.712660000000001,52.5206,Mixed
1889,09401Q,MONOGAY NATIONAL SCHOOL,NEWCASTLEWEST,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,73,69,142,126020.0,130092.0,-9.08747,52.4174,Mixed
1890,09702H,ST JAMES N S,CAPPAGH,ASKEATON,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,65,59,124,137042.0,145103.0,-8.92831,52.5537,Mixed
1891,09915B,MARTINSTOWN N S,KILLMALLOCK,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,36,30,66,167445.0,127366.0,-8.47831,52.397,Mixed
1892,09927I,GRANAGH NATIONAL SCHOOL,GRANAGH,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,45,24,69,148145.0,134427.0,-8.76295,52.4589,Mixed
1893,10929T,RATHKEALE N S 2,RATHKEALE,CO LIMERICK,,,Limerick,CHURCH OF IRELAND,N,N,N,11,14,25,135914.0,141195.0,-8.944180000000001,52.5184,Mixed
1894,10991B,GARRYDOOLIS N S,PALLASAGREEN,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,15,21,36,177240.0,139649.0,-8.335239999999999,52.5078,Mixed
1895,11280T,CARRICKERRY N S,ATHEA,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,27,18,45,122017.0,138471.0,-9.14825,52.4922,Mixed
1896,11307N,BALLYGUILTENANE N S,GLIN,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,18,19,37,112429.0,142164.0,-9.29036,52.5239,Mixed
1897,11422N,MAHOONAGH N S,CASTLEMAHON,LIMERICK,,,Limerick,CATHOLIC,N,N,N,98,85,183,131380.0,131480.0,-9.00897,52.4306,Mixed
1898,11809O,S N CNOCH A DEAGA,BALLYLANDERS,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,14,10,24,176695.0,119688.0,-8.34188,52.3284,Mixed
1899,11955C,COOLCAPPA N S,ARDAGH,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,21,18,39,130938.0,142063.0,-9.017660000000001,52.5256,Mixed
1900,12368P,S N NAOMH PADRAIG,ABBEYFEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,23,15,38,111549.0,130198.0,-9.30016,52.4162,Mixed
1901,12613C,GLENBROHANE N S,GARRYSPILLANE,KILLMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,49,31,80,173649.0,126193.0,-8.38707,52.3867,Mixed
1902,12631E,PALLASKENRY N S,PALLASKENRY N S,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,88,72,160,141306.0,154574.0,-8.86712,52.6393,Mixed
1903,12975N,ST JOSEPHS CONVENT,NEWCASTLE WEST,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,2,230,232,128013.0,133417.0,-9.05889,52.4476,Mixed
1904,13026P,KILFINANE CONVENT PRIMARY SCHOOL,KILFINANE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,73,73,146,167959.0,123230.0,-8.470369999999999,52.3598,Mixed
1905,13459A,S N GALLBHAILE,GALBALLY,CO TIPPERARY,,,Limerick,CATHOLIC,N,N,N,60,62,122,179963.0,127553.0,-8.294410000000001,52.3992,Mixed
1906,13790G,BULGADEN N S,BULGADEN,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,30,18,48,164210.0,130206.0,-8.52614,52.4223,Mixed
1907,14005M,KILTEELY N S,KILTEELY,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,12,13,25,172965.0,141121.0,-8.39833,52.5209,Mixed
1908,14067L,FEDAMORE N S,FEDAMORE,KILLMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,18,13,31,158993.0,143899.0,-8.604519999999999,52.545,Mixed
1909,14075K,S N MOLUA B,ARDAGH,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,58,52,110,127993.0,138988.0,-9.06039,52.4976,Mixed
1910,14231V,NICKER N S,NICKER,OLDPALLAS,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,69,53,122,176592.0,145534.0,-8.3452,52.5607,Mixed
1911,14305B,BALLYLANDERS N S,KILMALLOCK,CO LIMERICK,,,Limerick,CATHOLIC,N,Y,N,56,65,121,176449.0,124373.0,-8.34582,52.3705,Mixed
1912,14409N,SCOIL NEASSAIN,MUNGRET,LIMERICK,,,Limerick,CATHOLIC,N,N,N,370,351,721,154794.0,153467.0,-8.66772,52.6306,Mixed
1913,14625T,DOON CONVENT N S,DOON,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,46,80,126,183579.0,150237.0,-8.2424,52.6032,Mixed
1914,15226K,CAHERLINE N S,CAHERLINE,CAHERCONLISH,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,89,74,163,169251.0,146431.0,-8.45354,52.5684,Mixed
1915,15680J,SCOIL AN SPIORAID NAOMH,ROXBOROUGH,BALLYSHEEDY,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,138,140,278,157706.0,150901.0,-8.62439,52.6078,Mixed
1916,15685T,ATHEA N SCHOOL,ATHEA,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,76,72,148,112710.0,135085.0,-9.28437,52.4603,Mixed
1917,15692Q,BILBOA N SCHOOL,BILBOA,CAPPAGHAMORE,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,61,49,110,180350.0,153688.0,-8.29026,52.6341,Mixed
1918,15700M,CLOVERFIELD N S,CLOVERFIELD,DROMCHAOIN,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,33,28,61,172523.0,145092.0,-8.40517,52.5565,Mixed
1919,16118M,DONOUGHMORE N S,DONOUGHMORE,LIMERICK,,,Limerick,CATHOLIC,N,N,N,115,93,208,160150.0,153776.0,-8.58865,52.6338,Mixed
1920,16237U,DROMTRASNA N S,ABBEYFEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,81,73,154,114814.0,124363.0,-9.250689999999999,52.3643,Mixed
1921,16239B,MEENKILLY N S,ABBEYFEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,30,29,59,113952.0,121624.0,-9.26264,52.3396,Mixed
1922,16264A,ABBEYFEALE B N S 1,ABBEYFEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,145,0,145,111404.0,126800.0,-9.30139,52.3857,Male
1923,16439J,SCOIL NA MBEARNAN,PALLASAGREEN,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,41,20,61,177661.0,142848.0,-8.32925,52.5366,Mixed
1924,16508C,SCOIL ATHAIN,LISNAGRY,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,92,94,186,167429.0,157546.0,-8.48151,52.6682,Mixed
1925,16712B,SCOIL NAOMH IOSAF,ADARE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,133,0,133,146251.0,145703.0,-8.792639999999999,52.5601,Male
1926,16713D,SCOIL NA MBRAITHRE,DOON,CO LIMERICK,,,Limerick,CATHOLIC,N,Y,N,58,0,58,183552.0,150523.0,-8.24281,52.6058,Male
1927,16764U,KILMEEDY N S,KILMEEDY,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,12,18,30,137615.0,129662.0,-8.91697,52.415,Mixed
1928,16896O,SCOIL NAOMH IDE,ATH NA FUINNSEOIGE,BEALACH CO LUIMNI,,,Limerick,CATHOLIC,N,N,N,10,11,21,127859.0,123711.0,-9.05907,52.3603,Mixed
1929,16913L,SCOIL NA NAOINEAN,EAS GEIPHTINE,CO LUIMNI,,,Limerick,CATHOLIC,N,N,N,51,44,95,133567.0,150316.0,-8.98058,52.6001,Mixed
1930,17060M,CONVENT OF MERCY N S,ABBEYFEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,0,146,146,111824.0,126925.0,-9.29525,52.3869,Female
1931,17068F,SCOIL SEAN TSRAIDE,ATH DARA,CO LUIMNI,,,Limerick,CATHOLIC,N,N,N,69,77,146,143309.0,146991.0,-8.83624,52.5713,Mixed
1932,17076E,SCOIL MHUIRE,GLEANN RUADH,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,12,5,17,172189.0,118767.0,-8.4079,52.3199,Mixed
1933,17101A,SCOIL CRE CUMHRA,PATRICKS WELL,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,100,93,193,154629.0,147460.0,-8.66934,52.5766,Mixed
1934,17138A,SCOIL CILL COLMAIN,ARD ACHADH,CO LUIMNI,,,Limerick,CATHOLIC,N,N,N,56,52,108,126400.0,142918.0,-9.084710000000001,52.5327,Mixed
1935,17155A,ATHLACCA N S,ATHLACCA,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,51,53,104,156091.0,134100.0,-8.64601,52.4567,Mixed
1936,17184H,OOLA NATIONAL SCHOOL,OOLA,TIPPERARY,,,Limerick,CATHOLIC,N,N,N,56,37,93,182289.0,142278.0,-8.26101,52.5317,Mixed
1937,17212J,SCOIL NAIS CNOC AINE,CNOC AINE,OSPUIDEAL,CO LUIMNI,,Limerick,CATHOLIC,N,N,N,57,63,120,167869.0,135697.0,-8.47288,52.4719,Mixed
1938,17298W,KILBEHENNY N S,KILBEHENNY,MITCHELSTOWN,CO CORK,,Limerick,CATHOLIC,N,N,N,22,27,49,185218.0,116463.0,-8.21671,52.2997,Mixed
1939,17299B,SCOIL MHUIRE,EFFIN,KILLMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,51,66,117,158603.0,121949.0,-8.60755,52.3477,Mixed
1940,17364J,SCOIL BAILE AN AIRD,BAILE AN AIRD,KILMALLOCK,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,48,51,99,168219.0,140642.0,-8.468210000000001,52.5163,Mixed
1941,17438M,SHANAGOLDEN N S,SHANAGOLDEN,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,69,76,145,125854.0,146769.0,-9.09362,52.5673,Mixed
1942,17487C,SCOIL NAIS CATHAIR CHINN LIS,CATHAIRCINNLIS,CAHERCONLISH,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,56,54,110,167747.0,149269.0,-8.476,52.5938,Mixed
1943,17593B,SCOIL NAOMH MHUIRE,CNOC UI COILEAIN,ABBEYFEALE,CO LIMERICK,,Limerick,CATHOLIC,N,Y,N,14,15,29,117686.0,119553.0,-9.207360000000001,52.3215,Mixed
1944,17738B,SCOIL TOBAR PADRAIG,TOBAR PHADRAIG,LUIMNEACH,,,Limerick,CATHOLIC,N,N,N,79,70,149,151680.0,150130.0,-8.713230000000001,52.6004,Mixed
1945,17814O,GEAROID UI GHRIOBHTHA,LOUGHILL,MOUNTRENCHARD,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,33,22,55,119513.0,149972.0,-9.1879,52.5951,Mixed
1946,17871D,SCOIL CILL CHURNAIN,KILCORNAN,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,62,34,96,140205.0,151904.0,-8.8829,52.6152,Mixed
1947,17937H,SCOIL MOIN A LIN,CASTLEROY,LIMERICK,,,Limerick,CATHOLIC,N,N,N,378,339,717,162866.0,156449.0,-8.54884,52.658,Mixed
1948,17951B,SCOIL O CURAIN B,NEWCASTLEWEST,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,233,1,234,128194.0,134070.0,-9.05637,52.4535,Mixed
1949,17981K,S N GLEANN NA GCREABHAR,GLEANN NA GCREABHAR,CILL MOCHEALLOG,CO LUIMNI,,Limerick,CATHOLIC,N,N,N,31,25,56,180400.0,120760.0,-8.28759,52.3382,Mixed
1950,18030I,SCOIL AILBHE,CATHAIR AILBHE,BALLYBRICKEN GRANGE,KILLMALLOCK  LIMERICK,,Limerick,CATHOLIC,N,N,N,73,58,131,166085.0,144444.0,-8.50003,52.5504,Mixed
1951,18142T,SCOIL CNOC LOINGE  B,KNOCKLONG,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,61,57,118,171840.0,130608.0,-8.414010000000001,52.4263,Mixed
1952,18161A,CASTLECONNELL N S,CASTLECONNEL,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,128,79,207,166574.0,162625.0,-8.494660000000001,52.7138,Mixed
1953,18177P,SCOIL AINE NAOFA,RATH CAOLA,CO LUIMNI,,,Limerick,CATHOLIC,N,Y,N,46,131,177,136259.0,141857.0,-8.93923,52.5244,Mixed
1954,18236F,SCOIL NAOMH MUIRE,BEAL ATHA DA THUILLE,CO LUIMNI,,,Limerick,CATHOLIC,N,N,N,24,11,35,118730.0,145799.0,-9.19843,52.5575,Mixed
1955,18260C,SCOIL MHUIRE,BEAL AN ATHA,RATHLUIRC,CO CORK,,Limerick,CATHOLIC,N,N,N,68,60,128,133989.0,121984.0,-8.96875,52.3456,Mixed
1956,18367U,S N TOINN AN TAIRBH,CAPPAMORE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,69,66,135,174633.0,149214.0,-8.374369999999999,52.5937,Mixed
1957,18426K,SCOIL IDE NAOFA,RAITHINEACH,BEALACH,CO LUIMNI,,Limerick,CATHOLIC,N,N,N,43,47,90,128999.0,125386.0,-9.042689999999999,52.3755,Mixed
1958,18516L,S N LIOS NA GROI,LISNAGRY,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,149,133,282,165388.0,158861.0,-8.51182,52.6799,Mixed
1959,18530F,ASKEATON SENIOR NS,ASKEATON,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,57,47,104,133542.0,150312.0,-8.98095,52.6001,Mixed
1960,18600A,S N MA RUA,MA RUA,CO LUIMNI,,,Limerick,CATHOLIC,N,N,N,90,81,171,173124.0,155420.0,-8.39715,52.6494,Mixed
1961,18612H,SCOIL MHUIRE,ACHADH LIN,BALLINGARRY,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,74,45,119,136244.0,135197.0,-8.938180000000001,52.4646,Mixed
1962,18653V,SCOIL NAOMH IOSEF,RATHKEALE,CO LIMERICK,,,Limerick,CATHOLIC,N,Y,N,70,0,70,136302.0,141937.0,-8.93861,52.5252,Male
1963,18708U,S N CILL LACHTAIN,NEWCASTLEWEST,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,49,66,115,124340.0,132939.0,-9.1128,52.4428,Mixed
1964,18717V,S N CIARAIN,CILLFIOBHNAI,ATH DARA,CO LUIMNI,,Limerick,CATHOLIC,N,N,N,24,22,46,145380.0,140485.0,-8.80462,52.5131,Mixed
1965,19272O,SN NAOMH IOSEF,BALLYBROWN,CLARINA,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,149,121,270,150568.0,154867.0,-8.73035,52.6428,Mixed
1966,19323F,S N BEAL ATHA GREAN,KILMALLOCK,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,45,51,96,146677.0,128396.0,-8.78359,52.4046,Mixed
1967,19336O,SCOIL PHOIL NAOFA,DOORADOYLE,LIMERICK,,,Limerick,CATHOLIC,N,N,N,334,326,660,155936.0,154191.0,-8.65095,52.6372,Mixed
1968,19800N,MILFORD GRANGE N SCHOOL,MILFORD,CASTLETROY,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,242,260,502,161699.0,158029.0,-8.56627,52.6722,Mixed
1969,19883U,GAELSCOIL O DOGHAIR,CAISLEAN NUA THIAR,CO LUIMNIGH,,,Limerick,CATHOLIC,N,N,N,123,114,237,128026.0,134472.0,-9.05893,52.457,Mixed
1970,19952N,HOSPITAL NS,HOSPITAL,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,88,95,183,170637.0,136519.0,-8.43222,52.4794,Mixed
1971,19966B,ST JOSEPHS,DRUMCOLLOGHER,CHARLEVILLE,CO LIMERICK,,Limerick,CATHOLIC,N,N,N,53,52,105,138580.0,121022.0,-8.90121,52.3375,Mixed
1972,20094A,SCOIL CHRIOST AN SLANAITHEOIR,BAILE AN GHARRAI,CO LUIMNIGH,,,Limerick,CATHOLIC,N,N,N,74,90,164,141522.0,135905.0,-8.86064,52.4715,Mixed
1973,20102T,ST FERGUS PRIMARY SCHOOL,GLIN,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,56,52,108,113077.0,146940.0,-9.28207,52.5669,Mixed
1974,20133H,SCOIL DEAN CUSSEN,BRU NA NDEISE,CO LUIMNIGH,,,Limerick,CATHOLIC,N,N,N,148,154,302,162621.0,135896.0,-8.550139999999999,52.4733,Mixed
1975,20148U,GAELSCOIL CHALADH AN TREOIGH,CHALADH AN TREOIGH,LUIMNEACH,,,Limerick,CATHOLIC,N,N,N,119,133,252,162908.0,156336.0,-8.5482,52.657,Mixed
1976,20175A,LIMERICK CITY EAST EDUCATE TOGETHER,Mungret College,Mungret,County Limerick,,Limerick,MULTI DENOMINATIONAL,N,N,N,87,101,188,153932.0,153481.0,-8.68046,52.6307,Mixed
1977,20193C,SCOIL MOCHEALLÓG,KILMALLOCK,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,150,153,303,160719.0,128084.0,-8.577210000000001,52.403,Mixed
1978,20233L,SCOIL CHAITRÍONA,CAPPAMORE,CO LIMERICK,,,Limerick,CATHOLIC,N,N,N,37,36,73,176954.0,151356.0,-8.34027,52.613,Mixed
1979,00856M,SCOIL NAOMH MICHEAL,LONGFORD,CO LONGFORD,,,Longford,CATHOLIC,N,Y,N,160,0,160,213565.0,275539.0,-7.79445,53.7293,Male
1980,00860D,FORGNEY N S,Cloncallow,Ballymahon,Co. Longford,,Longford,CATHOLIC,N,N,N,18,12,30,220179.0,255388.0,-7.695539999999999,53.548,Mixed
1981,05115S,S N AN LEANA MOR,AN LEANA MOR,CO LONGFORD,,,Longford,CATHOLIC,N,Y,N,32,26,58,224329.0,263652.0,-7.632280000000001,53.6221,Mixed
1982,07518E,S N CNOC AN MHARCAIGH,CNOC AN MHARCAIGH,LONGFORD,,,Longford,CATHOLIC,N,N,N,140,122,262,214242.0,279162.0,-7.7840300000000004,53.7618,Mixed
1983,10223C,TASHINNY N S,TASHINNY,COLEHILL,CO LONGFORD,,Longford,CHURCH OF IRELAND,N,N,N,18,15,33,220133.0,260264.0,-7.69592,53.5918,Mixed
1984,12136R,SCOIL BHRÍDE,GLEN,EDGEWORTHSTOWN,CO LONGFORD,,Longford,CATHOLIC,N,N,N,24,26,50,225221.0,268868.0,-7.61838,53.6689,Mixed
1985,12683A,LONGFORD MIXED N S,BATTERY RD,LONGFORD,,,Longford,CHURCH OF IRELAND,N,N,N,34,28,62,213228.0,275888.0,-7.7995399999999995,53.7325,Mixed
1986,12736S,NAOMH GUASACHTA N S,BUNLAHY,BALLINALEE,CO LONGFORD,,Longford,CATHOLIC,N,N,N,26,26,52,227424.0,282642.0,-7.583819999999999,53.7926,Mixed
1987,12813K,ST COLUMBAS MXD N S,CLOONAGH,DRING,CO LONGFORD,,Longford,CATHOLIC,N,N,N,11,25,36,231666.0,287894.0,-7.518910000000001,53.8395,Mixed
1988,13313S,"St. John's National School,",Ballinalee Road,EDGEWORTHSTOWN,CO LONGFORD,,Longford,CHURCH OF IRELAND,N,N,N,10,17,27,225927.0,272037.0,-7.60743,53.6974,Mixed
1989,13320P,FERMOYLE MIXED N S,FERMOYLE,LANESBORO,CO LONGFORD,,Longford,CATHOLIC,N,Y,N,51,47,98,200489.0,263851.0,-7.992610000000001,53.6245,Mixed
1990,13752V,NAOMH PADRAIG N S,MUCKERSTAFF,COOLARTY,CO LONGFORD,,Longford,CATHOLIC,N,N,N,20,26,46,229299.0,278963.0,-7.55572,53.7594,Mixed
1991,14049J,WHITEHALL N S,TARMONBARRY,LONGFORD,,,Longford,CATHOLIC,N,N,N,59,39,98,204329.0,278692.0,-7.934360000000001,53.7578,Mixed
1992,14300O,KILLASONNA MIXED N S,KILLASONNA,GRANARD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,31,21,52,234549.0,277568.0,-7.4762699999999995,53.7466,Mixed
1993,14386E,STONEPARK N S,STONEPARK,LONGFORD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,125,118,243,211915.0,271641.0,-7.8196,53.6943,Mixed
1994,14650S,CLOONTAGH MIXED N S,CLOONTAGH,KILLASHEE,CO LONGFORD,,Longford,CATHOLIC,N,N,N,12,12,24,207043.0,265213.0,-7.893510000000001,53.6367,Mixed
1995,14672F,COLEHILL MIXED N S,COLEHILL,LONGFORD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,69,76,145,221335.0,260876.0,-7.67772,53.5973,Mixed
1996,15122V,ST BERNARDS MIXED N S,ABBEYLARA,LONGFORD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,22,22,44,236435.0,279710.0,-7.447430000000001,53.7657,Mixed
1997,15154L,NAOMH DOMINIC N S,CAONACH,LONGPHORT,CO LONGPHORT,,Longford,CATHOLIC,N,N,N,64,70,134,212043.0,263895.0,-7.81797,53.6247,Mixed
1998,16665S,ST MARYS MIXED N S,DRUMLISH,LONGFORD,CO LONGFORD,,Longford,CATHOLIC,N,Y,N,90,105,195,215376.0,285413.0,-7.76652,53.818000000000005,Mixed
1999,17561L,SAMHTHANN N S,BALLINALEE,LONGFORD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,81,69,150,223266.0,280702.0,-7.647069999999999,53.7754,Mixed
2000,17644P,SCOIL MHUIRE,AUGHNAGARRON,GRANARD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,44,45,89,234898.0,283335.0,-7.47032,53.7984,Mixed
2001,18178R,ST JOSEPHS CONVENT,LONGFORD,CO LONGFORD,,,Longford,CATHOLIC,N,Y,N,120,296,416,213621.0,275141.0,-7.79362,53.7257,Mixed
2002,18258P,NAOMH EARNAIN N S,KILASHEE,LONGFORD,CO LONGFORD,,Longford,CATHOLIC,N,N,N,18,18,36,208043.0,269945.0,-7.87827,53.6792,Mixed
2003,18259R,Lanesborough Primary School,Scoil Mhuire gan Smál,Lanesborough,Co. Longford,,Longford,CATHOLIC,N,N,N,39,42,81,200864.0,269310.0,-7.98693,53.6735,Mixed
2004,18733T,S N MHUIRE,CLUAIN DE RATH,CO LONGPHORT,,,Longford,CATHOLIC,N,N,N,28,36,64,206289.0,275608.0,-7.9047,53.7301,Mixed
2005,19171I,S N NAOMH MHUIRE,BAILE NUA AN CHAISIL,CO LONGPHORT,,,Longford,CATHOLIC,N,N,N,48,46,94,204005.0,259228.0,-7.93952,53.5829,Mixed
2006,19279F,S N NAOMH TREASA,CLONTUMPHER,BALLINALEE,CO LONGFORD,,Longford,CATHOLIC,N,Y,N,153,124,277,219094.0,281092.0,-7.71033,53.778999999999996,Mixed
2007,19296F,S N NAOMH COLMCILLE,AUGHNACLIFFE,CO LONGFORD,,,Longford,CATHOLIC,N,N,N,70,61,131,225987.0,288510.0,-7.60513,53.8454,Mixed
2008,19353O,ST PATRICKS NS LONGFORD,DROMARD,MOYNE,COUNTY LONGFORD,,Longford,CATHOLIC,N,N,N,66,61,127,223176.0,295253.0,-7.64734,53.9061,Mixed
2009,19467G,SAINT MELS,SAINT MELS,ARDAGH,CO LONGFORD,,Longford,CATHOLIC,N,N,N,108,97,205,220496.0,268640.0,-7.6898800000000005,53.6671,Mixed
2010,19753H,ST EMERS,ST EMERS,TEMPLEMICHAEL,CO LONGFORD,,Longford,CATHOLIC,N,N,N,117,96,213,214555.0,275724.0,-7.779439999999999,53.7309,Mixed
2011,19975C,ST PATRICKS,BALLINAMUCK,CO LONGFORD,,,Longford,CATHOLIC,N,N,N,46,51,97,219186.0,289572.0,-7.7084,53.8552,Mixed
